title,genres,prediction
"Greatest Story Ever Told, The (1965)",Drama,4.245413892070493
Hatari! (1962),Adventure|Comedy,4.245106305390246
"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,4.244848727385979
Kidulthood (2006),Drama,4.2446233105062525
Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime,4.244522842596904
"Bang, Bang, You're Dead (2002)",Drama,4.244341330887946
Harvie Krumpet (2003),Animation|Comedy|Drama,4.244325269217424
"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,4.2441991051406855
I Origins (2014),Drama|Sci-Fi,4.243961737805625
"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,4.243784586576124
Deconstructing Harry (1997),Comedy|Drama,4.243330488283711
"Howling, The (1980)",Horror|Mystery,4.2428845756410265
Hell Is for Heroes (1962),Drama|War,4.242709935400795
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,4.242601273997119
"Pink Panther, The (1963)",Comedy|Crime,4.242527846499836
Eva (2011),Drama|Fantasy|Sci-Fi,4.242489246134833
Eight Men Out (1988),Drama,4.2424259478782105
Carriers (2009),Drama|Horror|Thriller,4.242378216474198
Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,4.242088429021381
Intouchables (2011),Comedy|Drama,4.2417254734685494
Rust and Bone (De rouille et d'os) (2012),Drama|Romance,4.241615839137426
"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,4.241264696674704
"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,4.241162962242019
Don (1978),Action|Comedy|Crime|Drama|Musical|Thriller,4.241043658036721
eXistenZ (1999),Action|Sci-Fi|Thriller,4.240930513650207
Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,4.240863561101784
Samsara (2001),Adventure|Drama|Romance,4.240765732820376
Uncommon Valor (1983),Action|War,4.24025462900058
Final Destination 2 (2003),Horror|Thriller,4.2400381920841586
"Prayer for the Dying, A (1987)",Action|Drama,4.23992999588549
Horror of Dracula (Dracula) (1958),Horror,4.239810289869159
Even the Rain (También la lluvia) (2010),Drama,4.23970662772758
Hail Columbia! (1982),Documentary|IMAX,4.2395095541786505
Calvary (2014),Comedy|Drama,4.239375592990335
BlinkyTM (2011),Horror|Sci-Fi,4.239252542108314
36 Quai des Orfèvres (Department 36) (2004),Action|Crime|Drama|Thriller,4.239016305209725
Wanted (2009),Action|Romance,4.238829564223843
"Farewell, My Lovely (1975)",Crime|Mystery|Thriller,4.238779526129964
Buck (2011),Documentary,4.238531400810514
Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,4.2380961666695995
Shut Up and Play the Hits (2012),Documentary,4.237692704304573
Robin Hood (2010),Action|Adventure|Drama|Romance|War,4.237668952647551
Nightwatch (Nattevagten) (1994),Horror|Thriller,4.237644315307527
Paid in Full (2002),Action|Drama,4.236907029139048
More (1998),Animation|Drama|Sci-Fi|IMAX,4.236650271770589
Southern Comfort (1981),Drama|Thriller|War,4.236462229949041
Cedar Rapids (2011),Comedy,4.236366335281897
Martin (1977),Drama|Horror,4.236347720791646
"Wild Geese, The (1978)",Action|Adventure|Drama|War,4.236318110755389
Starbuck (2011),Comedy,4.236306830611602
New World (Shin-sae-gye) (2013),Thriller,4.236219646623231
Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,4.236125425438254
Gone in 60 Seconds (1974),Action|Crime|Drama,4.2360591596401065
Wrong Turn (2003),Horror|Thriller,4.23562452689011
"Horse Soldiers, The (1959)",Adventure|War|Western,4.235242740446858
U Turn (1997),Crime|Drama|Mystery,4.235067203992485
Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,4.235052777520762
Babylon 5: The Gathering (1993),Sci-Fi,4.234731153487786
Revenge of the Pink Panther (1978),Comedy|Crime,4.2346135496222015
Buffalo Soldiers (2001),Comedy|Crime|Drama|War,4.234526716825119
Quatermass and the Pit (1967),Horror|Sci-Fi,4.234356982280559
Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,4.234146894864185
Above the Law (1988),Action|Crime|Drama,4.233845929297797
Now You See Me (2013),Crime|Mystery|Thriller,4.233040332406295
Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,4.2327530984456665
"Verdict, The (1982)",Drama|Mystery,4.232748015242707
Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,4.232489556783352
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,4.232137361587689
"Insider, The (1999)",Drama|Thriller,4.232078669553182
U.S. Marshals (1998),Action|Crime|Thriller,4.232046611778847
Romper Stomper (1992),Action|Drama,4.231809156098137
In the Loop (2009),Comedy,4.231638838511416
"Siege, The (1998)",Action|Thriller,4.231573614397416
Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,4.2313825867098025
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,4.231288469544053
"Gauntlet, The (1977)",Action,4.231115518844026
Hustle & Flow (2005),Crime|Drama,4.23098871371792
"Interrupters, The (2011)",Documentary,4.23075144208134
"Goodbye Bafana (Color of Freedom, The) (2007)",Drama|War,4.23040423267967
"Ballad of Jack and Rose, The (2005)",Drama,4.230394314711756
"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance,4.230279957117061
"Lookout, The (2007)",Crime|Drama|Thriller,4.230074643883215
"Ring, The (1927)",Drama,4.230047015333962
Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),Action|Drama|Thriller,4.2297700205708955
Scent of a Woman (1992),Drama,4.229344366737152
Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,4.229203025374864
Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,4.229174975905422
DiG! (2004),Documentary,4.229037232857225
Berlin Calling (2008),Comedy|Drama,4.228627307328915
Roger Dodger (2002),Comedy|Drama,4.2285319186705275
"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)",Comedy,4.228225681269543
In Search of a Midnight Kiss (2007),Comedy|Romance,4.227839085977935
Thief (1981),Crime|Drama|Thriller,4.227639599960618
Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,4.227332874672556
"One I Love, The (2014)",Comedy|Drama|Romance,4.227332170493363
World on a Wire (Welt am Draht) (1973),Crime|Sci-Fi,4.227302883527598
"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,4.226954565038254
Yi Yi (2000),Drama,4.226782913123644
Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002),Drama|Romance,4.226652868903182
Tyrannosaur (2011),Drama,4.226641431143902
Fish Tank (2009),Drama,4.226620946277883
"Boy and His Dog, A (1975)",Sci-Fi,4.2265937549756645
Inequality for All (2013),Documentary,4.226547858505379
"Last King of Scotland, The (2006)",Drama|Thriller,4.226475366792208
Lion of the Desert (1980),War,4.2264490614245025
"Osterman Weekend, The (1983)",Action|Thriller,4.226274609080468
"Other, The (1972)",Drama|Horror|Mystery,4.225947387067814
Road Trip (2000),Comedy,4.225914337539819
"Ten Commandments, The (1956)",Adventure|Drama,4.2258490967187265
Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,4.225607038359036
"House I Live In, The (2012)",Documentary,4.225362833015676
"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,4.225226817094761
Bringing Out the Dead (1999),Drama,4.225120052136777
Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,4.224833155816561
Key Largo (1948),Crime|Drama|Film-Noir|Thriller,4.224305457773484
Silver Streak (1976),Action|Comedy|Crime,4.224255832256317
Donovan's Reef (1963),Action|Comedy|Romance,4.2241780572496195
99 francs (2007),Comedy,4.224099322583694
Waterboys (2001),Comedy,4.224094308300412
Rock School (2005),Documentary,4.22404914660172
Major League (1989),Comedy,4.22398898909959
"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,4.223886016462667
"Desert Rats, The (1953)",Drama|War,4.223700328345431
"Day at the Races, A (1937)",Comedy|Musical,4.223608111864134
"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,4.223417009080579
"Aura, The (Aura, El) (2005)",Crime|Drama|Thriller,4.223218065055095
Flags of Our Fathers (2006),Drama|War,4.2229146209691
Sleep Tight (Mientras duermes) (2011),Horror|Thriller,4.222586075995343
Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,4.222486674171503
"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,4.222373688936933
Overnight (2003),Documentary,4.2222476613918465
"Road, The (2009)",Adventure|Drama|Thriller,4.22209444258449
Theatre of Blood (1973),Comedy|Horror|Mystery,4.2219855080726365
Young Guns II (1990),Action|Western,4.221859593870846
Bronson (2009),Action|Comedy|Drama|Thriller,4.221782672229916
"King of Comedy, The (1983)",Comedy|Drama,4.221734671584148
Cleaner (2007),Crime|Thriller,4.221629128619504
Scaramouche (1952),Adventure|Romance,4.221514132820971
Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva) (1980),Comedy,4.221449571704994
"Dylan Moran: Yeah, Yeah (2011)",Comedy,4.221435894395263
Mississippi Burning (1988),Crime|Drama|Thriller,4.221124617145065
"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,4.221092971177229
a/k/a Tommy Chong (2005),Documentary,4.221075406123282
Virunga (2014),Documentary|War,4.220995499363648
Big Jake (1971),Western,4.220907919164029
Assassins (1995),Action|Crime|Thriller,4.220776952160669
"East, The (2013)",Drama,4.220345233284963
"Day the Earth Caught Fire, The (1961)",Sci-Fi,4.220341798108186
"Cathedral, The (Katedra) (2002)",Animation,4.220243081438226
Aberdeen (2000),Drama,4.220122694483246
"One, The (2001)",Action|Sci-Fi|Thriller,4.21959591966063
Star Trek V: The Final Frontier (1989),Action|Sci-Fi,4.219521259055125
Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,4.219465506773677
"Perfect Getaway, A (2009)",Horror|Thriller,4.219207323211322
"Natural, The (1984)",Drama,4.218278482205472
City of Men (Cidade dos Homens) (2007),Drama,4.2181003058801805
Death Wish 2 (1982),Action|Drama,4.217934490099305
"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,4.217428269153519
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,4.217397068386534
"Man from Laramie, The (1955)",Western,4.217372923125211
King Kong (1933),Action|Adventure|Fantasy|Horror,4.217225050115572
Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,4.216983661448049
Sightseers (2012),Comedy,4.216982414191228
Aliens of the Deep (2005),Documentary|IMAX,4.2164665129442325
Oceans (Océans) (2009),Documentary|Drama,4.216430192279472
Love and Death (1975),Comedy,4.216291138739181
Lightning in a Bottle (2004),Documentary,4.215740069946273
Europa Report (2013),Sci-Fi|Thriller,4.215559101958072
"Endless Summer, The (1966)",Documentary,4.215376996251271
Michael Jordan to the Max (2000),Documentary|IMAX,4.215336171538983
Stone Reader (2002),Documentary,4.215120897984863
"Very Potter Musical, A (2009)",Comedy|Musical,4.214856447307408
"Birds, The (1963)",Horror|Thriller,4.214714711388056
Zero Kelvin (Kjærlighetens kjøtere) (1995),Drama,4.214562672144366
What Doesn't Kill You (2008),Crime|Drama,4.214560019584324
Andrei Rublev (Andrey Rublyov) (1969),Drama|War,4.214417835050234
Blown Away (1994),Action|Thriller,4.2140808222689445
Crows and Sparrows (Wuya yu maque) (1949),Drama,4.213969778878846
Outbreak (1995),Action|Drama|Sci-Fi|Thriller,4.213897658591412
Hoffa (1992),Crime|Drama,4.213844011973696
Philanthropy (Filantropica) (2002),Comedy,4.2138389558550955
Scanners (1981),Horror|Sci-Fi|Thriller,4.213759593209731
"Hard Word, The (2002)",Comedy|Crime|Drama|Thriller,4.21365475085515
Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,4.213326707039675
Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime,4.2129484158804456
Lions For Lambs (2007),Drama|Thriller|War,4.212761717887897
"Revenge of Frankenstein, The (1958)",Drama|Horror|Sci-Fi,4.212722042090494
Casablanca (1942),Drama|Romance,4.212505598709883
Paul (2011),Adventure|Comedy|Sci-Fi,4.2124311774936904
Boy (2010),Comedy|Drama,4.212368123236854
"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,4.212343286995884
The Great Raid (2005),Action|Drama|War,4.2123368435239
Abbott and Costello Meet the Mummy (1955),Comedy|Horror,4.21208065354119
Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,4.211933340654437
"Awakening, The (1980)",Horror,4.211888923701551
Pacific Heights (1990),Mystery|Thriller,4.21174828166748
Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,4.2116198168773
Poltergeist (1982),Horror|Thriller,4.211569406035465
A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,4.2110703711977395
Zeitgeist: The Movie (2007),Documentary|War,4.2109662463630535
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,4.210933501065522
"Hot Spot, The (1990)",Crime|Drama|Romance,4.210755403890173
People Like Us (2012),Drama,4.210741965849323
Killer: A Journal of Murder (1995),Crime|Drama,4.210731773836059
"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4.210680607842081
Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,4.210600938722514
Splinter (2008),Action|Horror|Thriller,4.210560026327942
"Last Detail, The (1973)",Comedy|Drama,4.210369997768382
Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,4.2102028393652455
"Beautiful Country, The (2004)",Drama,4.2098501089222005
OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),Adventure|Comedy,4.20931355477798
Rising Sun (1993),Action|Drama|Mystery,4.20903768735781
Rules of Engagement (2000),Drama|Thriller,4.208994759111248
"Cameraman, The (1928)",Comedy|Drama|Romance,4.208842698217145
Seven Chances (1925),Comedy,4.208590706318935
Baxter (1989),Drama|Horror,4.208539582207983
Odd Thomas (2013),Drama|Fantasy|Mystery|Thriller,4.208405619728973
"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,4.208347540916636
Farewell to the King (1989),Action|War,4.208297131827512
Beneath Hill 60 (2010),Drama|War,4.20803446960189
Silverado (1985),Action|Western,4.207937349046117
Queen: Days of Our Lives (2011),Documentary,4.207858872763037
Conan O'Brien Can't Stop (2011),Documentary,4.207579328466015
John Q (2002),Crime|Drama|Thriller,4.207417165110389
Oasis (2002),Drama|Romance,4.207250534542329
S.P.L.: Kill Zone (Saat po long) (2005),Action|Crime|Drama|Thriller,4.206784755729949
"Killers, The (1946)",Crime|Film-Noir,4.206679463703738
State of Play (2009),Crime|Drama|Thriller,4.2066134685291745
"Tale of Two Cities, A (1935)",Drama,4.206485983764122
"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,4.206463260700687
"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,4.206392533742114
He Was a Quiet Man (2007),Drama,4.206113957669597
In Your Eyes (2014),Drama|Fantasy|Romance,4.205827402537186
"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,4.205763327860945
Repo Men (2010),Action|Sci-Fi|Thriller,4.205722956289941
Quigley Down Under (1990),Adventure|Drama|Western,4.205486448076136
Frozen Land (Paha maa) (2005),Drama,4.205407327425794
Never Say Never Again (1983),Action|Adventure|Thriller,4.204509167577884
Welcome to the Rileys (2010),Drama,4.2042595304794315
Gifted Hands: The Ben Carson Story (2009),Drama,4.204152043406726
Phoenix (1998),Crime|Drama,4.204097955988695
We Are Marshall (2006),Drama,4.204028230753482
"Condemned, The (2007)",Action|Adventure|Crime|Thriller,4.2039408663712425
Big Nothing (2006),Comedy|Crime|Thriller,4.203862783369685
Shame (2011),Drama,4.20365515387331
Cabin Fever (2002),Horror|Thriller,4.203589626087227
Desperate Measures (1998),Crime|Drama|Thriller,4.203569811893972
Monkey Business (1931),Comedy,4.2031412688689676
Fido (2006),Comedy|Horror|Thriller,4.203094639177474
Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,4.203066118579157
Ginger Snaps (2000),Drama|Horror|Thriller,4.202838664170166
Warm Bodies (2013),Comedy|Horror|Romance,4.202825675761866
Nightbreed (1990),Fantasy|Horror,4.202414834862228
When We Were Kings (1996),Documentary,4.2022817269137125
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,4.202173996771747
Wolf Creek (2005),Crime|Horror|Thriller,4.202107983088471
Conviction (2010),Drama,4.201813387889324
JCVD (2008),Action|Drama|Thriller,4.201695721668118
Go (2001),Drama,4.201472095680563
Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,4.2008849275546165
Amazing Journey: The Story of The Who (2007),Documentary,4.200749519363077
Rashomon (Rashômon) (1950),Crime|Drama|Mystery,4.200073507358309
"Others, The (2001)",Drama|Horror|Mystery|Thriller,4.199929638504501
Wild Bill (2011),Crime|Drama,4.1999197685003855
Ikiru (1952),Drama,4.199808627303016
When Worlds Collide (1951),Sci-Fi,4.199799913351182
"Beach, The (2000)",Adventure|Drama,4.1994571044970375
"Return, The (Vozvrashcheniye) (2003)",Drama,4.199315495769502
Straw Dogs (1971),Drama|Thriller,4.199190632226611
Eraser (1996),Action|Drama|Thriller,4.198960854997106
Jay and Silent Bob Strike Back (2001),Adventure|Comedy,4.19883206446781
Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,4.198776271295859
Vitus (2006),Drama,4.198484982348081
"War Game, The (1965)",Documentary|Drama|War,4.198412678209044
"Lower Depths, The (Donzoko) (1957)",Comedy|Drama,4.198348213997763
Love Liza (2002),Drama,4.198274940020414
"Late Quartet, A (2012)",Drama,4.198141671483533
"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,4.197530693115419
"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,4.197446615521399
Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,4.197423440523078
Her (2013),Drama|Romance|Sci-Fi,4.1973645349235875
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,4.197158677755382
"Shock to the System, A (1990)",Comedy|Crime|Thriller,4.197127124895854
"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller,4.197005392282909
"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,4.196994805451129
"Heat, The (2013)",Action|Comedy|Crime,4.19689048250018
Hard Core Logo (1996),Comedy|Drama,4.196132663605145
"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama,4.196086752993997
Boy A (2007),Crime|Drama,4.195961640369932
Red Beard (Akahige) (1965),Drama,4.195961179686015
Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,4.195634960341546
Machete Kills (Machete 2) (2013),Action|Crime|Thriller,4.195609944106181
"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,4.195513807844182
Is Anybody There? (2008),Drama,4.1953514614823675
Wild (2014),Drama,4.195234959850154
Ice Station Zebra (1968),Action|Thriller,4.195095017932443
UHF (1989),Comedy,4.195009202367546
About Elly (Darbareye Elly) (2009),Drama|Mystery,4.194914489675158
"Crazy Stranger, The (Gadjo Dilo) (1997)",Comedy|Drama,4.194687738876069
House (1986),Comedy|Fantasy|Horror,4.194589638906932
"Central Park Five, The (2012)",Documentary,4.194056227443825
"Sum of All Fears, The (2002)",Drama|Thriller,4.193777345284464
Jesus of Nazareth (1977),Drama,4.193620898757777
Ginger Snaps: Unleashed (2004),Horror|Thriller,4.1935820023040336
Fitzcarraldo (1982),Adventure|Drama,4.193184247169001
Animal Factory (2000),Crime|Drama,4.192986859358597
End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,4.192930261218874
My Afternoons with Margueritte (La tête en friche) (2010),Comedy,4.1928763995003555
Chisum (1970),Western,4.192818422021874
Bonnie and Clyde (1967),Crime|Drama,4.1925867681882885
Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,4.192539250122456
Monty Python's The Meaning of Life (1983),Comedy,4.191917980546219
"Eiger Sanction, The (1975)",Action|Adventure|Drama|Thriller,4.191880799063382
Sherlock Jr. (1924),Comedy|Fantasy|Romance,4.191506052654726
Monsieur Lazhar (2011),Children|Comedy|Drama,4.191239586291195
Call Northside 777 (1948),Crime|Drama|Film-Noir,4.191238019192626
Mountains of the Moon (1990),Adventure,4.19102114293417
Pitkä kuuma kesä (1999),Comedy|Drama,4.190971954904695
Blackfish (2013),Documentary,4.190845250178558
Crossroads (1986),Drama,4.190807297375742
Duck Soup (1933),Comedy|Musical|War,4.190754608803307
Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,4.190271590454527
Dazed and Confused (1993),Comedy,4.190134975172668
Gremlins (1984),Comedy|Horror,4.1899294068477735
Flash of Genius (2008),Drama,4.189803388976028
This Is Where I Leave You (2014),Comedy|Drama,4.189761933827045
Catch a Fire (2006),Drama|Thriller,4.189420591677632
"Last Stand, The (2013)",Action|Crime|Thriller,4.1891950164762495
Apt Pupil (1998),Drama|Thriller,4.1891216599222005
Body Double (1984),Mystery|Thriller,4.188919097652446
Bhaag Milka Bhaag (2013),Drama,4.188789874608043
Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,4.188567156098782
Batman: Mask of the Phantasm (1993),Animation|Children,4.18848432255258
Symbol (Shinboru) (2009),Comedy|Fantasy,4.188479033314216
Zeitgeist: Addendum (2008),Documentary,4.188396789015864
Executive Decision (1996),Action|Adventure|Thriller,4.188361020391502
Anvil! The Story of Anvil (2008),Documentary|Musical,4.187992005116813
Lord of Illusions (1995),Horror,4.187817357916345
"Night at the Opera, A (1935)",Comedy|Musical|Romance,4.187782256092717
Airplane II: The Sequel (1982),Comedy,4.1876342839645195
Dead End (2003),Comedy|Horror|Mystery|Thriller,4.187515236522261
Enemy Mine (1985),Adventure|Drama|Sci-Fi,4.187401758643479
"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,4.1870851711419395
Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,4.186877655382003
Molière (2007),Comedy|Drama|Romance,4.18687274990221
Hard to Kill (1990),Action|Crime|Drama,4.186862526007561
Grateful Dawg (2000),Documentary,4.186783142610434
Bad Company (1972),Western,4.186519313358287
Next (2007),Action|Sci-Fi|Thriller,4.186033275326244
Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,4.186005853966767
Forgotten Silver (1996),Comedy|Documentary,4.185816325387865
Best Seller (1987),Thriller,4.18578736923469
Cashback (2004),Comedy|Drama,4.185419309990212
"Fury, The (1978)",Horror,4.185386092333365
Diary of the Dead (2007),Horror|Sci-Fi,4.1845853000355335
Burn After Reading (2008),Comedy|Crime|Drama,4.18447131611752
Out of the Past (1947),Film-Noir,4.1843548243675235
Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,4.184213548149896
"Big Country, The (1958)",Romance|Western,4.183914915388746
Sphere (1998),Sci-Fi|Thriller,4.183428426238109
"Firm, The (1993)",Drama|Thriller,4.183423276432418
"Song Remains the Same, The (1976)",Documentary|Musical,4.183275282309806
"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,4.183193851716773
"Bank, The (2001)",Thriller,4.183119947805622
"Two Escobars, The (2010)",Crime|Documentary,4.183115259869513
"Endless Summer 2, The (1994)",Adventure|Documentary,4.183099788828451
Very Bad Things (1998),Comedy|Crime,4.183070921935154
Christine (1983),Horror,4.182967367530597
Kurt Cobain About a Son (2006),Documentary|Musical,4.182951481666908
