title,genres,predicted_rating
Meet Dave (2008),Comedy|Sci-Fi,0.242698066
Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,0.242600523
[REC]² (2009),Horror|Thriller,0.242579915
Six Degrees of Separation (1993),Drama,0.242547748
"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,0.24251166
Movie 43 (2013),Comedy,0.242256409
All Good Things (2010),Drama|Mystery|Thriller,0.242232379
"Iceman, The (2012)",Crime|Drama|Thriller,0.241969602
Ondine (2009),Drama|Fantasy|Romance,0.241959829
City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0.241789806
Barcelona (1994),Comedy|Romance,0.241754195
Jackass 2.5 (2007),Comedy|Documentary,0.241676205
21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,0.24160782
Crimes and Misdemeanors (1989),Comedy|Crime|Drama,0.241516343
Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,0.241265806
"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,0.240703993
Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,0.240480694
Sex Tape (2014),Comedy,0.240300606
High School Musical 2 (2007),Comedy|Drama|Musical|Romance,0.240292093
Hunger (2008),Drama,0.240061192
Major League II (1994),Comedy,0.239860961
"Queen of Versailles, The (2012)",Documentary,0.239808915
"Misérables, Les (1998)",Crime|Drama|Romance|War,0.239773758
Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,0.239708133
Nymphomaniac: Volume II (2013),Drama|Mystery,0.239634076
Let's Be Cops (2014),Comedy|Crime,0.239614559
"Last Exorcism, The (2010)",Horror|Thriller,0.239520483
Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,0.239178476
Soul Surfer (2011),Action|Drama,0.239174492
"Ruins, The (2008)",Horror|Thriller,0.239133117
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,0.23893388
"Condemned, The (2007)",Action|Adventure|Crime|Thriller,0.238681322
Whiteout (2009),Action|Crime|Drama|Mystery|Thriller,0.238636585
"Rescuers Down Under, The (1990)",Adventure|Animation|Children,0.238494982
"Ladies Man, The (2000)",Comedy,0.237776066
Only God Forgives (2013),Drama|Thriller,0.237735306
Black Death (2010),Adventure|Drama|Horror|Mystery,0.237545191
Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,0.237304842
Harsh Times (2006),Action|Crime|Drama,0.237259986
"I Love You, Beth Cooper (2009)",Comedy|Romance,0.237069536
Turner & Hooch (1989),Comedy|Crime,0.236811282
Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,0.23677627
"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,0.236599827
Wild (2014),Drama,0.23657779
Waiting for Guffman (1996),Comedy,0.236195041
How High (2001),Comedy,0.236149462
Diva (1981),Action|Drama|Mystery|Romance|Thriller,0.235993296
Taxi 2 (2000),Action|Comedy,0.235886645
Pathfinder (2007),Action|Adventure|Drama|Thriller|War,0.235734733
Following (1998),Crime|Mystery|Thriller,0.235563252
Jesus Camp (2006),Documentary|Drama,0.235550745
Trust (2010),Drama|Thriller,0.23551685
8MM (1999),Drama|Mystery|Thriller,0.23526509
Last Chance Harvey (2008),Drama|Romance,0.23516045
Nashville (1975),Drama|Musical,0.235102588
"Warrior's Way, The (2010)",Action|Fantasy|Western,0.234550144
Hearts in Atlantis (2001),Drama,0.234297332
Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,0.234100544
About a Boy (2002),Comedy|Drama|Romance,0.234075192
"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,0.233367843
Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,0.233199836
Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),Comedy|Drama|Romance,0.233147338
Look Who's Talking Too (1990),Comedy|Romance,0.233128058
M (1931),Crime|Film-Noir|Thriller,0.233067886
New Year's Eve (2011),Comedy|Romance,0.232970685
Tooth Fairy (2010),Comedy|Fantasy,0.232799081
Dante's Peak (1997),Action|Thriller,0.232728438
"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,0.232719596
Cocaine Cowboys (2006),Documentary,0.232699675
Apollo 18 (2011),Horror|Sci-Fi|Thriller,0.232441996
Nine (2009),Drama|Musical|Romance,0.232429137
Sid and Nancy (1986),Drama,0.232343362
"Secret of Kells, The (2009)",Animation|Fantasy,0.232292931
Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,0.232221349
Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,0.232077571
Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,0.231917693
"Next Karate Kid, The (1994)",Action|Children|Romance,0.231779517
Catch and Release (2006),Comedy|Drama|Romance,0.231756637
Your Sister's Sister (2011),Comedy|Drama,0.231480786
"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,0.231024294
Rock Star (2001),Comedy|Drama|Musical,0.23097909
"Perfect Host, The (2010)",Crime|Drama|Thriller,0.230731036
Dumb and Dumber To (2014),Comedy,0.230199444
"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,0.230050771
"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller,0.229740402
Taking Chance (2009),Drama|War,0.229485108
Nothing But the Truth (2008),Drama|Thriller,0.229463466
"Joneses, The (2009)",Comedy|Drama,0.229328987
"Haunting in Connecticut, The (2009)",Horror|Thriller,0.228903187
Byzantium (2012),Drama|Fantasy|Thriller,0.228824965
"Experiment, The (2010)",Drama|Thriller,0.228209632
"Way, The (2010)",Drama,0.228151349
Dracula: Dead and Loving It (1995),Comedy|Horror,0.227943706
Central Station (Central do Brasil) (1998),Drama,0.227830993
All About Steve (2009),Comedy,0.227339712
Machine Gun Preacher (2011),Action|Crime,0.227176053
Beastly (2011),Drama|Fantasy|Romance,0.22715458
Orgazmo (1997),Comedy,0.227100686
"Celluloid Closet, The (1995)",Documentary,0.226926775
My Dog Skip (1999),Children|Drama,0.226475999
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,0.226269541
G-Force (2009),Action|Adventure|Children|Fantasy,0.226185722
Perfect Sense (2011),Drama|Romance|Sci-Fi,0.226176243
3 Ninjas (1992),Action|Children|Comedy,0.225820887
Just My Luck (2006),Comedy|Romance,0.225375737
"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy,0.225029798
Charlotte's Web (2006),Children|Comedy|Drama|Fantasy,0.224982707
All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,0.224754831
Goal! The Dream Begins (Goal!) (2005),Drama,0.224611284
Frozen (2010),Drama|Horror|Thriller,0.224599519
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,0.224432247
Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,0.224359823
Private Parts (1997),Comedy|Drama,0.224250426
Miss Potter (2006),Drama,0.224139019
Uptown Girls (2003),Comedy,0.224121026
Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,0.224085801
My Bloody Valentine 3-D (2009),Horror|Thriller,0.223798262
Run Lola Run (Lola rennt) (1998),Action|Crime,0.223765708
"Astronaut Farmer, The (2007)",Drama,0.223755652
Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,0.22368849
"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,0.223569661
Sanctum (2011),Action|Adventure|Drama|Thriller|IMAX,0.223207323
Prime (2005),Comedy|Drama|Romance,0.222981877
Jeepers Creepers 2 (2003),Horror|Thriller,0.222690566
Junior (1994),Comedy|Sci-Fi,0.222429819
In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,0.22240012
"Secret Life of Bees, The (2008)",Drama,0.222365223
"Simple Plan, A (1998)",Crime|Drama|Thriller,0.222318613
Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,0.221935694
Mighty Morphin Power Rangers: The Movie (1995),Action|Children,0.221721192
Open Water (2003),Drama|Thriller,0.221524265
Fawlty Towers (1975-1979),Comedy,0.221191411
Detroit Rock City (1999),Comedy,0.221072639
Raising Helen (2004),Comedy|Drama|Romance,0.221020166
Look Who's Talking Now (1993),Children|Comedy|Romance,0.221004031
"Jerk, The (1979)",Comedy,0.220963218
Indie Game: The Movie (2012),Documentary,0.220920968
Lifted (2006),Animation|Comedy|Sci-Fi,0.220674947
JCVD (2008),Action|Drama|Thriller,0.220468337
Admission (2013),Comedy|Romance,0.220163171
"Killer Inside Me, The (2010)",Crime|Drama|Thriller|Western,0.220083152
People Like Us (2012),Drama,0.219824123
Safe Haven (2013),Drama|Mystery|Romance,0.219412699
Taxi (1998),Action|Comedy,0.219212952
Boyz N the Hood (1991),Crime|Drama,0.219140278
Smart People (2008),Comedy|Drama|Romance,0.218897866
My Boss's Daughter (2003),Comedy|Romance,0.218884775
Enter the Void (2009),Drama,0.218803086
Loser (2000),Comedy|Romance,0.218723366
Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,0.218579669
DOA: Dead or Alive (2006),Action|Adventure,0.218433324
Peter Pan (1953),Animation|Children|Fantasy|Musical,0.218352928
Taking Woodstock (2009),Comedy,0.218319312
Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,0.217481328
Diary of the Dead (2007),Horror|Sci-Fi,0.217432802
Last Holiday (2006),Comedy,0.21726457
"Master of Disguise, The (2002)",Comedy|Mystery,0.217044064
You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,0.217012189
Idle Hands (1999),Comedy|Horror,0.216989324
Conan O'Brien Can't Stop (2011),Documentary,0.2169795
Gettysburg (1993),Drama|War,0.216906076
Muppets Most Wanted (2014),Adventure|Comedy|Crime,0.216882845
Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,0.216862662
Spartan (2004),Thriller,0.216829077
Are We There Yet? (2005),Children|Comedy,0.216709128
Miracle on 34th Street (1947),Comedy|Drama,0.216413659
Flawless (2007),Crime|Drama,0.216054547
It Might Get Loud (2008),Documentary,0.216019128
Draft Day (2014),Drama,0.215870574
"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary,0.215587373
"Grapes of Wrath, The (1940)",Drama,0.215441545
